2022-02-16T12:28:26.263715,59563,919.328125,59579,146.75,59580,147.015625
2022-02-16T12:28:26.927360,59563,919.34375,59579,146.921875,59580,147.328125
2022-02-16T12:28:26.928282,59563,919.359375,59579,146.9375,59580,147.359375
2022-02-16T12:28:26.928669,59563,919.359375,59579,146.9375,59580,147.390625
2022-02-16T12:28:26.929561,59563,919.359375,59579,146.953125,59580,147.359375
2022-02-16T12:28:26.930155,59563,919.375,59579,146.9375,59580,147.375
2022-02-16T12:28:26.930881,59563,919.375,59579,146.953125,59580,147.375
2022-02-16T12:28:26.931884,59563,919.375,59579,146.96875,59580,147.375
2022-02-16T12:28:26.932584,59563,919.390625,59579,147.0,59580,147.40625
2022-02-16T12:28:26.933270,59563,919.40625,59579,147.015625,59580,147.40625
2022-02-16T12:28:26.933822,59563,919.40625,59579,147.0,59580,147.40625
2022-02-16T12:28:26.934728,59563,919.40625,59579,147.0,59580,147.40625
2022-02-16T12:28:26.935553,59563,919.421875,59579,147.0,59580,147.40625
2022-02-16T12:28:26.936144,59563,919.421875,59579,147.0,59580,147.40625
2022-02-16T12:28:26.936610,59563,919.4375,59579,147.0,59580,147.40625
2022-02-16T12:28:26.937140,59563,919.4375,59579,147.0,59580,147.40625
2022-02-16T12:28:26.937620,59563,919.4375,59579,147.0,59580,147.40625
2022-02-16T12:28:26.938100,59563,919.453125,59579,147.0,59580,147.40625
2022-02-16T12:28:26.938657,59563,919.46875,59579,147.0,59580,147.40625
2022-02-16T12:28:26.939200,59563,919.46875,59579,147.0,59580,147.40625
2022-02-16T12:28:26.939770,59563,919.484375,59579,147.0,59580,147.40625
2022-02-16T12:28:26.940261,59563,919.484375,59579,147.0,59580,147.40625
2022-02-16T12:28:26.940755,59563,919.5,59579,147.0,59580,147.40625
2022-02-16T12:28:26.941331,59563,919.5,59579,147.0,59580,147.40625
2022-02-16T12:28:26.941850,59563,919.515625,59579,147.0,59580,147.40625
2022-02-16T12:28:26.942451,59563,919.515625,59579,147.0,59580,147.40625
2022-02-16T12:28:26.943059,59563,919.53125,59579,147.0,59580,147.40625
2022-02-16T12:28:26.943652,59563,919.53125,59579,147.0,59580,147.40625
2022-02-16T12:28:26.944327,59563,919.546875,59579,147.0,59580,147.40625
2022-02-16T12:28:26.944948,59563,919.546875,59579,147.0,59580,147.40625
2022-02-16T12:28:26.945657,59563,919.5625,59579,147.0,59580,147.40625
2022-02-16T12:28:26.946335,59563,919.578125,59579,147.0,59580,147.40625
2022-02-16T12:28:26.947037,59563,919.578125,59579,147.0,59580,147.421875
2022-02-16T12:28:26.948313,59563,919.59375,59579,147.0,59580,147.421875
2022-02-16T12:28:26.949197,59563,919.609375,59579,147.0,59580,147.421875
2022-02-16T12:28:26.950061,59563,919.609375,59579,147.0,59580,147.421875
2022-02-16T12:28:26.950798,59563,919.609375,59579,147.0,59580,147.421875
2022-02-16T12:28:26.951637,59563,919.625,59579,147.0,59580,147.421875
2022-02-16T12:28:26.952399,59563,919.640625,59579,147.0,59580,147.421875
2022-02-16T12:28:26.953232,59563,919.640625,59579,147.0,59580,147.421875
2022-02-16T12:28:26.954052,59563,919.65625,59579,147.0,59580,147.421875
2022-02-16T12:28:26.954927,59563,919.671875,59579,147.0,59580,147.421875
2022-02-16T12:28:26.955748,59563,919.671875,59579,147.0,59580,147.421875
2022-02-16T12:28:26.956666,59563,919.671875,59579,147.0,59580,147.421875
2022-02-16T12:28:26.957596,59563,919.6875,59579,147.0,59580,147.421875
2022-02-16T12:28:26.958580,59563,919.703125,59579,147.0,59580,147.421875
2022-02-16T12:28:26.959566,59563,919.703125,59579,147.0,59580,147.421875
2022-02-16T12:28:26.960698,59563,919.71875,59579,147.0,59580,147.421875
2022-02-16T12:28:26.962174,59563,919.734375,59579,147.0,59580,147.421875
2022-02-16T12:28:26.963565,59563,919.734375,59579,147.0,59580,147.421875
2022-02-16T12:28:26.964924,59563,919.75,59579,147.0,59580,147.421875
2022-02-16T12:28:26.966211,59563,919.765625,59579,147.0,59580,147.421875
2022-02-16T12:28:26.967493,59563,919.765625,59579,147.0,59580,147.421875
2022-02-16T12:28:26.968910,59563,919.78125,59579,147.0,59580,147.421875
2022-02-16T12:28:26.970164,59563,919.796875,59579,147.0,59580,147.421875
2022-02-16T12:28:26.971328,59563,919.796875,59579,147.0,59580,147.421875
2022-02-16T12:28:26.972587,59563,919.796875,59579,147.0,59580,147.421875
2022-02-16T12:28:26.973979,59563,919.8125,59579,147.0,59580,147.421875
2022-02-16T12:28:26.975123,59563,919.828125,59579,147.0,59580,147.421875
2022-02-16T12:28:26.976284,59563,919.828125,59579,147.0,59580,147.421875
2022-02-16T12:28:26.977400,59563,919.84375,59579,147.0,59580,147.421875
2022-02-16T12:28:26.978550,59563,919.859375,59579,147.0,59580,147.421875
2022-02-16T12:28:26.979733,59563,919.859375,59579,147.0,59580,147.421875
2022-02-16T12:28:26.980884,59563,919.859375,59579,147.0,59580,147.421875
2022-02-16T12:28:26.982062,59563,919.875,59579,147.0,59580,147.421875
2022-02-16T12:28:26.983200,59563,919.890625,59579,147.0,59580,147.421875
2022-02-16T12:28:26.984391,59563,919.890625,59579,147.0,59580,147.421875
2022-02-16T12:28:26.985592,59563,919.90625,59579,147.0,59580,147.421875
2022-02-16T12:28:26.986781,59563,919.90625,59579,147.0,59580,147.421875
2022-02-16T12:28:26.987882,59563,919.90625,59579,147.0,59580,147.421875
2022-02-16T12:28:26.988987,59563,919.90625,59579,147.0,59580,147.421875
2022-02-16T12:28:26.990110,59563,919.921875,59579,147.0,59580,147.421875
2022-02-16T12:28:26.991276,59563,919.921875,59579,147.0,59580,147.421875
2022-02-16T12:28:26.992460,59563,919.921875,59579,147.0,59580,147.421875
2022-02-16T12:28:26.993776,59563,919.921875,59579,147.0,59580,147.421875
2022-02-16T12:28:26.995246,59563,919.9375,59579,147.0,59580,147.421875
2022-02-16T12:28:26.996869,59563,919.9375,59579,147.0,59580,147.421875
2022-02-16T12:28:26.998241,59563,919.953125,59579,147.0,59580,147.421875
2022-02-16T12:28:26.999618,59563,919.953125,59579,147.0,59580,147.421875
2022-02-16T12:28:27.000934,59563,919.953125,59579,147.0,59580,147.421875
2022-02-16T12:28:27.002186,59563,919.96875,59579,147.0,59580,147.421875
2022-02-16T12:28:27.003377,59563,919.96875,59579,147.0,59580,147.421875
2022-02-16T12:28:27.004673,59563,919.984375,59579,147.0,59580,147.421875
2022-02-16T12:28:27.005956,59563,919.984375,59579,147.0,59580,147.421875
2022-02-16T12:28:27.007106,59563,919.984375,59579,147.0,59580,147.421875
2022-02-16T12:28:27.008374,59563,919.984375,59579,147.0,59580,147.421875
2022-02-16T12:28:27.009553,59563,920.0,59579,147.0,59580,147.421875
2022-02-16T12:28:27.010697,59563,920.0,59579,147.0,59580,147.421875
2022-02-16T12:28:27.011862,59563,920.015625,59579,147.0,59580,147.421875
2022-02-16T12:28:27.013014,59563,920.015625,59579,147.0,59580,147.421875
2022-02-16T12:28:27.014131,59563,920.03125,59579,147.0,59580,147.421875
2022-02-16T12:28:27.015367,59563,920.03125,59579,147.0,59580,147.421875
2022-02-16T12:28:27.016520,59563,920.03125,59579,147.0,59580,147.421875
2022-02-16T12:28:27.017636,59563,920.03125,59579,147.0,59580,147.421875
2022-02-16T12:28:27.018857,59563,920.046875,59579,147.0,59580,147.421875
2022-02-16T12:28:27.020017,59563,920.046875,59579,147.0,59580,147.421875
2022-02-16T12:28:27.021219,59563,920.0625,59579,147.0,59580,147.421875
2022-02-16T12:28:27.022414,59563,920.0625,59579,147.0,59580,147.421875
2022-02-16T12:28:27.023627,59563,920.0625,59579,147.0,59580,147.421875
2022-02-16T12:28:27.024983,59563,920.078125,59579,147.0,59580,147.421875
2022-02-16T12:28:27.026292,59563,920.078125,59579,147.0,59580,147.421875
2022-02-16T12:28:27.027540,59563,920.078125,59579,147.0,59580,147.421875
2022-02-16T12:28:27.028955,59563,920.09375,59579,147.0,59580,147.421875
