2022-02-16T12:29:26.799591,59563,1258.65625,59605,145.6875,59606,147.3125
2022-02-16T12:29:27.487679,59563,1258.65625,59605,145.9375,59606,147.484375
2022-02-16T12:29:27.491645,59563,1258.65625,59605,145.96875,59606,147.546875
2022-02-16T12:29:27.492052,59563,1258.65625,59605,145.953125,59606,147.53125
2022-02-16T12:29:27.493046,59563,1258.65625,59605,145.96875,59606,147.53125
2022-02-16T12:29:27.493618,59563,1258.65625,59605,145.96875,59606,147.53125
2022-02-16T12:29:27.494432,59563,1258.65625,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.494965,59563,1258.65625,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.495451,59563,1258.65625,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.495959,59563,1258.65625,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.496569,59563,1258.65625,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.497221,59563,1258.65625,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.497881,59563,1258.65625,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.498764,59563,1258.671875,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.499308,59563,1258.671875,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.499822,59563,1258.6875,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.500291,59563,1258.6875,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.500791,59563,1258.703125,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.501283,59563,1258.703125,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.501817,59563,1258.71875,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.502432,59563,1258.71875,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.502965,59563,1258.734375,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.503524,59563,1258.734375,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.504093,59563,1258.734375,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.504738,59563,1258.734375,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.505368,59563,1258.75,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.505972,59563,1258.765625,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.506672,59563,1258.765625,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.507339,59563,1258.765625,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.507943,59563,1258.765625,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.508577,59563,1258.78125,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.509305,59563,1258.78125,59605,145.984375,59606,147.53125
2022-02-16T12:29:27.510012,59563,1258.796875,59605,145.984375,59606,147.546875
2022-02-16T12:29:27.510771,59563,1258.796875,59605,145.984375,59606,147.546875
